consecutivo,tipoacuerdo,municipio,cod_municipio,subregion,fase,nropobla,aportegob,aportemun,aporteotr,fechainicio,fechafin,cantidadtotal,departamento,cod_divipola_depto,municipio_subsidio,cod_divipola_mun,programa,anio_asignacion,estado_postulacion,hogares,valor_asignado,tiene_subsidio
2020070818,Ejecucion,Frontino,5284,Occidente,Fase III,500,130000000,10450000,0,2021-02-12,2021-12-30,0,ANTIOQUIA,5,FRONTINO,5284,Bolsa Saludable,2008,Apto con subsidio vencido,5,18460000,Con subsidio
2020070507,Viabilidad,Gómez Plata,5310,Norte,Fase II,20435,0,0,0,2021-02-12,2021-12-30,0,ANTIOQUIA,5,GÓMEZ PLATA,5310,Bolsa Desplazados,2008,Asignados,1,11537500,Con subsidio
2020070516,Ejecucion,Gómez Plata,5310,Norte,Fase II,20435,0,0,0,2020-01-10,2020-12-30,0,ANTIOQUIA,5,GÓMEZ PLATA,5310,Bolsa Desplazados,2008,Asignados,1,11537500,Con subsidio
2020071352,Ejecucion,Granada,5313,Oriente,Fase I,30,35000000,10000000,0,2021-02-12,2021-12-30,0,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071275,Ejecucion,Jardín,5364,Suroeste,Fase I,100,19000000,6000000,0,2021-10-01,2021-12-30,20,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020072080,Ejecucion,Nariño,5483,Oriente,Fase I,800,50000000,0,0,2021-02-12,2021-12-30,100,ANTIOQUIA,5,NARIÑO,5483,Bolsa Desplazados,2009,Asignado con aplicación en Vivienda Gratuita,1,14907000,Con subsidio
2020072187,Viabilidad,Nariño,5483,Oriente,Fase I,750,0,0,0,2021-02-12,2021-12-30,1,ANTIOQUIA,5,NARIÑO,5483,Bolsa Desplazados,2009,Asignado con aplicación en Vivienda Gratuita,1,14907000,Con subsidio
2020071168,Ejecucion,Nechí,5495,Bajo Cauca,Fase I,50,66720000,0,0,2021-02-12,2021-12-30,0,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071360,Ejecucion,Peque,5543,Occidente,Fase I,30,104300345,0,0,2021-02-12,2021-12-30,15,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071604,Ejecucion,Peque,5543,Occidente,Fase I,30,0,0,0,2021-02-12,2021-12-30,0,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020072076,Ejecucion,Pueblorrico,5576,Suroeste,Fase II,8735,40000000,50800000,0,2021-02-12,2021-12-30,0,ANTIOQUIA,5,PUEBLORRICO,5576,Semillero de Propietarios Ahorro,2022,Asignados,1,6000000,Con subsidio
2020071943,Ejecucion,Rionegro,5615,Oriente,Fase I,100,200000000,200000000,0,2021-02-12,2021-12-30,0,ANTIOQUIA,5,RIONEGRO,5615,Casa Digna Vida Digna,2021,Renuncias al subsidio,1,9935752,Con subsidio
2020071943,Ejecucion,Rionegro,5615,Oriente,Fase I,100,200000000,200000000,0,2021-02-12,2021-12-30,0,ANTIOQUIA,5,RIONEGRO,5615,MI CASA YA,2024,Asignados,4,104000000,Con subsidio
2020071943,Ejecucion,Rionegro,5615,Oriente,Fase I,100,200000000,200000000,0,2021-02-12,2021-12-30,0,ANTIOQUIA,5,RIONEGRO,5615,Bolsa Desplazados,2010,Asignados,10,148062500,Con subsidio
2020071943,Ejecucion,Rionegro,5615,Oriente,Fase I,100,200000000,200000000,0,2021-02-12,2021-12-30,0,ANTIOQUIA,5,RIONEGRO,5615,MI CASA YA,2021,Asignados,1,18170520,Con subsidio
2020071943,Ejecucion,Rionegro,5615,Oriente,Fase I,100,200000000,200000000,0,2021-02-12,2021-12-30,0,ANTIOQUIA,5,RIONEGRO,5615,Casa Digna Vida Digna,2022,Renuncias al subsidio,2,22800000,Con subsidio
2020071943,Ejecucion,Rionegro,5615,Oriente,Fase I,100,200000000,200000000,0,2021-02-12,2021-12-30,0,ANTIOQUIA,5,RIONEGRO,5615,MI CASA YA,2018,Asignados,2,31249680,Con subsidio
2020071943,Ejecucion,Rionegro,5615,Oriente,Fase I,100,200000000,200000000,0,2021-02-12,2021-12-30,0,ANTIOQUIA,5,RIONEGRO,5615,MI CASA YA,2020,Asignados,2,35112120,Con subsidio
2020071946,Ejecucion,Rionegro,5615,Oriente,Fase I,100,50000000,50000000,0,2021-02-12,2021-12-30,0,ANTIOQUIA,5,RIONEGRO,5615,Casa Digna Vida Digna,2021,Renuncias al subsidio,1,9935752,Con subsidio
2020071946,Ejecucion,Rionegro,5615,Oriente,Fase I,100,50000000,50000000,0,2021-02-12,2021-12-30,0,ANTIOQUIA,5,RIONEGRO,5615,MI CASA YA,2024,Asignados,4,104000000,Con subsidio
2020071946,Ejecucion,Rionegro,5615,Oriente,Fase I,100,50000000,50000000,0,2021-02-12,2021-12-30,0,ANTIOQUIA,5,RIONEGRO,5615,Bolsa Desplazados,2010,Asignados,10,148062500,Con subsidio
2020071946,Ejecucion,Rionegro,5615,Oriente,Fase I,100,50000000,50000000,0,2021-02-12,2021-12-30,0,ANTIOQUIA,5,RIONEGRO,5615,MI CASA YA,2021,Asignados,1,18170520,Con subsidio
2020071946,Ejecucion,Rionegro,5615,Oriente,Fase I,100,50000000,50000000,0,2021-02-12,2021-12-30,0,ANTIOQUIA,5,RIONEGRO,5615,Casa Digna Vida Digna,2022,Renuncias al subsidio,2,22800000,Con subsidio
2020071946,Ejecucion,Rionegro,5615,Oriente,Fase I,100,50000000,50000000,0,2021-02-12,2021-12-30,0,ANTIOQUIA,5,RIONEGRO,5615,MI CASA YA,2018,Asignados,2,31249680,Con subsidio
2020071946,Ejecucion,Rionegro,5615,Oriente,Fase I,100,50000000,50000000,0,2021-02-12,2021-12-30,0,ANTIOQUIA,5,RIONEGRO,5615,MI CASA YA,2020,Asignados,2,35112120,Con subsidio
2020070237,Viabilidad,Puerto Berrío,5579,Magdalena Medio,Fase I,3200,0,0,0,2020-09-01,2023-12-31,1,ANTIOQUIA,5,PUERTO BERRÍO,5579,Bolsa Esfuerzo Territorial,2005,Restitucion de subsidios no aplicados,8,37747936,Con subsidio
2020070237,Viabilidad,Puerto Berrío,5579,Magdalena Medio,Fase I,3200,0,0,0,2020-09-01,2023-12-31,1,ANTIOQUIA,5,PUERTO BERRÍO,5579,Bolsa Desplazados,2004,Asignados,1,8950000,Con subsidio
2020071958,Ejecucion,Rionegro,5615,Oriente,Fase I,100,50000000,50000000,0,2021-02-12,2021-12-30,0,ANTIOQUIA,5,RIONEGRO,5615,Casa Digna Vida Digna,2021,Renuncias al subsidio,1,9935752,Con subsidio
2020071958,Ejecucion,Rionegro,5615,Oriente,Fase I,100,50000000,50000000,0,2021-02-12,2021-12-30,0,ANTIOQUIA,5,RIONEGRO,5615,MI CASA YA,2024,Asignados,4,104000000,Con subsidio
2020071958,Ejecucion,Rionegro,5615,Oriente,Fase I,100,50000000,50000000,0,2021-02-12,2021-12-30,0,ANTIOQUIA,5,RIONEGRO,5615,Bolsa Desplazados,2010,Asignados,10,148062500,Con subsidio
2020071958,Ejecucion,Rionegro,5615,Oriente,Fase I,100,50000000,50000000,0,2021-02-12,2021-12-30,0,ANTIOQUIA,5,RIONEGRO,5615,MI CASA YA,2021,Asignados,1,18170520,Con subsidio
2020071958,Ejecucion,Rionegro,5615,Oriente,Fase I,100,50000000,50000000,0,2021-02-12,2021-12-30,0,ANTIOQUIA,5,RIONEGRO,5615,Casa Digna Vida Digna,2022,Renuncias al subsidio,2,22800000,Con subsidio
2020071958,Ejecucion,Rionegro,5615,Oriente,Fase I,100,50000000,50000000,0,2021-02-12,2021-12-30,0,ANTIOQUIA,5,RIONEGRO,5615,MI CASA YA,2018,Asignados,2,31249680,Con subsidio
2020071958,Ejecucion,Rionegro,5615,Oriente,Fase I,100,50000000,50000000,0,2021-02-12,2021-12-30,0,ANTIOQUIA,5,RIONEGRO,5615,MI CASA YA,2020,Asignados,2,35112120,Con subsidio
2020071964,Viabilidad,Rionegro,5615,Oriente,Fase I,500,0,0,0,2021-02-12,2021-12-30,0,ANTIOQUIA,5,RIONEGRO,5615,Casa Digna Vida Digna,2021,Renuncias al subsidio,1,9935752,Con subsidio
2020071964,Viabilidad,Rionegro,5615,Oriente,Fase I,500,0,0,0,2021-02-12,2021-12-30,0,ANTIOQUIA,5,RIONEGRO,5615,MI CASA YA,2024,Asignados,4,104000000,Con subsidio
2020071964,Viabilidad,Rionegro,5615,Oriente,Fase I,500,0,0,0,2021-02-12,2021-12-30,0,ANTIOQUIA,5,RIONEGRO,5615,Bolsa Desplazados,2010,Asignados,10,148062500,Con subsidio
2020071964,Viabilidad,Rionegro,5615,Oriente,Fase I,500,0,0,0,2021-02-12,2021-12-30,0,ANTIOQUIA,5,RIONEGRO,5615,MI CASA YA,2021,Asignados,1,18170520,Con subsidio
2020071964,Viabilidad,Rionegro,5615,Oriente,Fase I,500,0,0,0,2021-02-12,2021-12-30,0,ANTIOQUIA,5,RIONEGRO,5615,Casa Digna Vida Digna,2022,Renuncias al subsidio,2,22800000,Con subsidio
2020071964,Viabilidad,Rionegro,5615,Oriente,Fase I,500,0,0,0,2021-02-12,2021-12-30,0,ANTIOQUIA,5,RIONEGRO,5615,MI CASA YA,2018,Asignados,2,31249680,Con subsidio
2020071964,Viabilidad,Rionegro,5615,Oriente,Fase I,500,0,0,0,2021-02-12,2021-12-30,0,ANTIOQUIA,5,RIONEGRO,5615,MI CASA YA,2020,Asignados,2,35112120,Con subsidio
2020070699,Ejecucion,Sabanalarga,5628,Occidente,Fase III,79,108667146,30000000,0,2021-02-12,2021-12-30,2,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070877,Ejecucion,Salgar,5642,Suroeste,Fase I,200,100000000,0,0,2021-02-12,2021-12-30,0,ANTIOQUIA,5,SALGAR,5642,Bolsa Desplazados,2008,Asignados,8,103378750,Con subsidio
2020070291,Ejecucion,San Andrés de Cuerquia,5647,Norte,Fase I,250,67000000,8000000,0,2021-02-12,2021-12-30,0,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071380,Ejecucion,Granada,5313,Oriente,Fase I,130,0,0,0,2020-09-01,2023-12-31,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071381,Viabilidad,Granada,5313,Oriente,Fase I,119,0,0,0,2021-01-01,2023-12-31,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070432,Gestion,Guadalupe,5315,Norte,Fase III,1800,0,0,0,2020-09-01,2023-12-31,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071458,Viabilidad,Guarne,5318,Oriente,Fase III,128,0,0,0,2020-09-01,2023-12-31,1,ANTIOQUIA,5,GUARNE,5318,MI CASA YA,2023,Asignados,2,46400000,Con subsidio
2020071458,Viabilidad,Guarne,5318,Oriente,Fase III,128,0,0,0,2020-09-01,2023-12-31,1,ANTIOQUIA,5,GUARNE,5318,MI CASA YA,2021,Asignados,1,18170520,Con subsidio
2020071458,Viabilidad,Guarne,5318,Oriente,Fase III,128,0,0,0,2020-09-01,2023-12-31,1,ANTIOQUIA,5,GUARNE,5318,MI CASA YA,2023,Asignados,11,278400000,Con subsidio
2020071466,Viabilidad,Guarne,5318,Oriente,Fase III,64,0,0,0,2020-09-01,2023-12-31,1,ANTIOQUIA,5,GUARNE,5318,MI CASA YA,2023,Asignados,2,46400000,Con subsidio
2020071466,Viabilidad,Guarne,5318,Oriente,Fase III,64,0,0,0,2020-09-01,2023-12-31,1,ANTIOQUIA,5,GUARNE,5318,MI CASA YA,2021,Asignados,1,18170520,Con subsidio
2020071466,Viabilidad,Guarne,5318,Oriente,Fase III,64,0,0,0,2020-09-01,2023-12-31,1,ANTIOQUIA,5,GUARNE,5318,MI CASA YA,2023,Asignados,11,278400000,Con subsidio
2020071350,Viabilidad,Guatapé,5321,Oriente,Fase III,204,0,0,0,2021-01-01,2023-12-31,1,ANTIOQUIA,5,GUATAPÉ,5321,Bolsa Ordinaria,2005,Asignados,2,12023000,Con subsidio
2020071350,Viabilidad,Guatapé,5321,Oriente,Fase III,204,0,0,0,2021-01-01,2023-12-31,1,ANTIOQUIA,5,GUATAPÉ,5321,Bolsa Desplazados,2010,Asignados,1,15450000,Con subsidio
2020070042,Viabilidad,Hispania,5353,Suroeste,Fase I,1250,0,0,0,2021-01-01,2023-12-31,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070048,Viabilidad,Hispania,5353,Suroeste,Fase I,550,0,0,0,2021-01-01,2023-12-31,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020072149,Viabilidad,Ituango,5361,Norte,Fase II,150,0,0,0,2021-01-01,2023-12-31,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071126,Ejecucion,Jardín,5364,Suroeste,Fase I,200,0,0,0,2020-09-01,2023-12-31,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071563,Ejecucion,Jericó,5368,Suroeste,Fase III,140,0,0,0,2020-09-01,2023-12-31,1,ANTIOQUIA,5,JERICÓ,5368,Bolsa Esfuerzo Territorial,2003,Asignados,1,7107000,Con subsidio
2020071574,Viabilidad,Jericó,5368,Suroeste,Fase III,200,0,0,0,2021-01-01,2023-12-31,1,ANTIOQUIA,5,JERICÓ,5368,Bolsa Esfuerzo Territorial,2003,Asignados,1,7107000,Con subsidio
2020071121,Gestion,Alejandría,5021,Oriente,Fase I,4698,10000000,0,0,2020-09-11,2021-06-04,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071796,Gestion,Amagá,5030,Suroeste,Fase I,31000,20000000,10000000,0,2020-09-07,2021-06-04,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070952,Viabilidad,Amalfi,5031,Nordeste,Fase I,27071,20000000,60000000,0,2020-09-15,2021-06-04,1,ANTIOQUIA,5,AMALFI,5031,Bolsa Esfuerzo Territorial,2007,Restitución SFV por Vencimiento Vigencia,2,15500000,Con subsidio
2020070952,Viabilidad,Amalfi,5031,Nordeste,Fase I,27071,20000000,60000000,0,2020-09-15,2021-06-04,1,ANTIOQUIA,5,AMALFI,5031,Bolsa Desplazados,2010,Restitución SFV por Indemnización,1,15450000,Con subsidio
2020071740,Gestion,Jardín,5364,Suroeste,Fase I,14518,20000000,10351200,0,2020-10-05,2021-06-04,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020072103,Gestion,Jericó,5368,Suroeste,Fase III,13706,20000000,0,0,2020-09-24,2021-06-04,1,ANTIOQUIA,5,JERICÓ,5368,Bolsa Esfuerzo Territorial,2003,Asignados,1,7107000,Con subsidio
2020070135,Gestion,San José de la Montaña,5658,Norte,Fase I,3765,9000000,1000000,0,2020-09-22,2021-06-04,1,ANTIOQUIA,5,SAN JOSÉ DE LA MONTAÑA,5658,MI CASA YA,2021,Asignados,1,27255780,Con subsidio
2020070791,Gestion,Santa Rosa de Osos,5686,Norte,Fase I,39379,20000000,90000000,0,2020-09-22,2021-06-04,1,ANTIOQUIA,5,SANTA ROSA DE OSOS,5686,MI CASA YA,2018,Asignados,2,46874520,Con subsidio
2020070791,Gestion,Santa Rosa de Osos,5686,Norte,Fase I,39379,20000000,90000000,0,2020-09-22,2021-06-04,1,ANTIOQUIA,5,SANTA ROSA DE OSOS,5686,Bolsa Desplazados,2008,Asignados,1,11537500,Con subsidio
2020070791,Gestion,Santa Rosa de Osos,5686,Norte,Fase I,39379,20000000,90000000,0,2020-09-22,2021-06-04,1,ANTIOQUIA,5,SANTA ROSA DE OSOS,5686,Semillero de Propietarios Ahorro,2022,Asignados,1,6000000,Con subsidio
2020070791,Gestion,Santa Rosa de Osos,5686,Norte,Fase I,39379,20000000,90000000,0,2020-09-22,2021-06-04,1,ANTIOQUIA,5,SANTA ROSA DE OSOS,5686,MI CASA YA,2019,Asignados,1,24843480,Con subsidio
2020071785,Gestion,Sonsón,5756,Oriente,Fase II,36625,20000000,20000000,0,2020-09-14,2021-06-04,1,ANTIOQUIA,5,SONSÓN,5756,Bolsa Atentados terroristas,2007,Asignados,22,188496000,Con subsidio
2020072193,Gestion,Támesis,5789,Suroeste,Fase I,6000,12000000,0,0,2020-09-24,2021-06-04,1,ANTIOQUIA,5,TÁMESIS,5789,Programa Vivienda Gratuita Fase I,2015,Asignados,1,36960000,Con subsidio
2020072193,Gestion,Támesis,5789,Suroeste,Fase I,6000,12000000,0,0,2020-09-24,2021-06-04,1,ANTIOQUIA,5,TÁMESIS,5789,Programa Vivienda Gratuita Fase I,2014,Renuncias al subsidio,2,73920000,Con subsidio
2020072193,Gestion,Támesis,5789,Suroeste,Fase I,6000,12000000,0,0,2020-09-24,2021-06-04,1,ANTIOQUIA,5,TÁMESIS,5789,MI CASA YA,2024,Asignados,7,182000000,Con subsidio
2020071103,Gestion,Urrao,5847,Suroeste,Fase I,30876,10000000,20000000,0,2020-09-28,2021-06-04,1,ANTIOQUIA,5,URRAO,5847,Bolsa Desplazados,2010,Asignado con aplicación en Vivienda Gratuita,5,64375000,Con subsidio
2020070882,Gestion,Vegachí,5858,Nordeste,Fase III,13951,5000000,5000000,0,2020-09-17,2021-06-04,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070434,Gestion,Zaragoza,5895,Bajo Cauca,Fase I,25210,20000000,30000000,0,2020-10-01,2021-06-04,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071991,Viabilidad,La Pintada,5390,Suroeste,Fase II,8460,0,0,0,2021-01-01,2023-12-31,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070907,Viabilidad,La Unión,5400,Oriente,Fase III,90,0,0,0,2021-01-01,2023-12-31,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070966,Ejecucion,Marinilla,5440,Oriente,Fase I,300,0,0,0,2021-01-01,2023-12-31,1,ANTIOQUIA,5,MARINILLA,5440,MI CASA YA,2019,Asignados,2,49686960,Con subsidio
2020070966,Ejecucion,Marinilla,5440,Oriente,Fase I,300,0,0,0,2021-01-01,2023-12-31,1,ANTIOQUIA,5,MARINILLA,5440,MI CASA YA,2019,Asignados,1,24843480,Con subsidio
2020070396,Ejecucion,San Pedro de los Milagros,5664,Norte,Fase III,120,140000000,0,0,2020-09-01,2023-12-31,1,ANTIOQUIA,5,SAN PEDRO DE LOS MILAGROS,5664,MI CASA YA,2022,Asignados,2,50000000,Con subsidio
2020070839,Ejecucion,Montebello,5467,Suroeste,Fase II,287,0,0,0,2020-09-01,2023-12-31,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070682,Gestion,Murindó,5475,Urabá,Fase III,307,0,0,0,2021-01-01,2023-12-31,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070701,Gestion,Murindó,5475,Urabá,Fase II,200,0,0,0,2021-01-01,2023-12-31,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071589,Ejecucion,Nariño,5483,Oriente,Fase I,1187,0,0,0,2021-01-01,2023-12-31,1,ANTIOQUIA,5,NARIÑO,5483,Bolsa Desplazados,2009,Asignado con aplicación en Vivienda Gratuita,1,14907000,Con subsidio
2020070729,Gestion,San Pedro de los Milagros,5664,Norte,Fase I,200,0,0,0,2021-01-01,2023-12-31,1,ANTIOQUIA,5,SAN PEDRO DE LOS MILAGROS,5664,MI CASA YA,2022,Asignados,2,50000000,Con subsidio
2020071308,Gestion,Peque,5543,Occidente,Fase I,1000,0,0,0,2021-01-01,2023-12-31,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020072055,Ejecucion,Pueblorrico,5576,Suroeste,Fase II,25,0,0,0,2020-09-01,2023-12-31,1,ANTIOQUIA,5,PUEBLORRICO,5576,Semillero de Propietarios Ahorro,2022,Asignados,1,6000000,Con subsidio
2020072138,Ejecucion,Pueblorrico,5576,Suroeste,Fase I,40,0,0,0,2020-09-01,2023-12-31,1,ANTIOQUIA,5,PUEBLORRICO,5576,Semillero de Propietarios Ahorro,2022,Asignados,1,6000000,Con subsidio
2020072176,Ejecucion,Pueblorrico,5576,Suroeste,Fase I,3700,0,0,0,2020-09-01,2023-12-31,1,ANTIOQUIA,5,PUEBLORRICO,5576,Semillero de Propietarios Ahorro,2022,Asignados,1,6000000,Con subsidio
2020072183,Ejecucion,Pueblorrico,5576,Suroeste,Fase I,20,0,0,0,2020-09-01,2023-12-31,1,ANTIOQUIA,5,PUEBLORRICO,5576,Semillero de Propietarios Ahorro,2022,Asignados,1,6000000,Con subsidio
2020070238,Viabilidad,Puerto Berrío,5579,Magdalena Medio,Fase I,800,0,0,0,2021-01-01,2023-12-31,1,ANTIOQUIA,5,PUERTO BERRÍO,5579,Bolsa Esfuerzo Territorial,2005,Restitucion de subsidios no aplicados,8,37747936,Con subsidio
2020070238,Viabilidad,Puerto Berrío,5579,Magdalena Medio,Fase I,800,0,0,0,2021-01-01,2023-12-31,1,ANTIOQUIA,5,PUERTO BERRÍO,5579,Bolsa Desplazados,2004,Asignados,1,8950000,Con subsidio
2020071954,Viabilidad,Puerto Nare,5585,Magdalena Medio,Fase III,920,0,0,0,2020-09-01,2023-12-31,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071974,Viabilidad,Puerto Nare,5585,Magdalena Medio,Fase III,920,0,0,0,2020-09-01,2023-12-31,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070982,Viabilidad,Puerto Triunfo,5591,Magdalena Medio,Fase III,175,0,0,0,2021-01-01,2023-12-31,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070950,Ejecucion,Puerto Triunfo,5591,Magdalena Medio,Fase III,1813,0,0,0,2020-09-01,2023-12-31,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071571,Gestion,San Pedro de los Milagros,5664,Norte,Fase I,22000,0,0,0,2021-01-01,2023-12-31,1,ANTIOQUIA,5,SAN PEDRO DE LOS MILAGROS,5664,MI CASA YA,2022,Asignados,2,50000000,Con subsidio
2020070706,Viabilidad,Remedios,5604,Nordeste,Fase I,1500,0,0,0,2020-09-01,2023-12-31,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070715,Viabilidad,Remedios,5604,Nordeste,Fase I,12663,0,0,0,2020-09-01,2023-12-31,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070194,Viabilidad,Salgar,5642,Suroeste,Fase I,100,0,0,0,2020-09-01,2023-12-31,1,ANTIOQUIA,5,SALGAR,5642,Bolsa Desplazados,2008,Asignados,8,103378750,Con subsidio
2020070742,Ejecucion,San Jerónimo,5656,Occidente,Fase I,315,0,0,0,2021-01-01,2023-12-31,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070087,Gestion,San José de la Montaña,5658,Norte,Fase I,250,0,0,0,2021-01-01,2023-12-31,1,ANTIOQUIA,5,SAN JOSÉ DE LA MONTAÑA,5658,MI CASA YA,2021,Asignados,1,27255780,Con subsidio
2020070093,Gestion,San José de la Montaña,5658,Norte,Fase I,480,0,0,0,2020-09-01,2023-12-31,1,ANTIOQUIA,5,SAN JOSÉ DE LA MONTAÑA,5658,MI CASA YA,2021,Asignados,1,27255780,Con subsidio
2020070993,Viabilidad,San Roque,5670,Nordeste,Fase I,2450,0,0,0,2020-09-01,2023-12-31,1,ANTIOQUIA,5,SAN ROQUE,5670,MI CASA YA,2020,Asignados,3,79002270,Con subsidio
2020070993,Viabilidad,San Roque,5670,Nordeste,Fase I,2450,0,0,0,2020-09-01,2023-12-31,1,ANTIOQUIA,5,SAN ROQUE,5670,Bolsa Desplazados,2010,Asignados,1,15450000,Con subsidio
2020072072,Ejecucion,Santa Bárbara,5679,Suroeste,Fase I,713,0,0,0,2021-01-01,2023-12-31,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070615,Viabilidad,San Andrés de Cuerquia,5647,Norte,Fase I,250,0,0,0,2021-02-12,2021-12-30,0,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020072064,Ejecucion,San Carlos,5649,Oriente,Fase II,700,50000000,0,0,2021-02-12,2021-12-30,0,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020071170,Viabilidad,Segovia,5736,Nordeste,Fase I,8373,0,0,0,2021-01-01,2023-12-31,1,ANTIOQUIA,5,SEGOVIA,5736,Bolsa Desplazados,2010,Asignado con aplicación en Vivienda Gratuita,1,15450000,Con subsidio
2020070317,Gestion,San José de la Montaña,5658,Norte,Fase I,60,0,0,0,2021-02-12,2021-12-31,0,ANTIOQUIA,5,SAN JOSÉ DE LA MONTAÑA,5658,MI CASA YA,2021,Asignados,1,27255780,Con subsidio
2020070376,Ejecucion,San Juan de Urabá,5659,Urabá,Fase II,27149,0,0,0,2020-01-11,2020-12-30,10,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070842,Ejecucion,San Juan de Urabá,5659,Urabá,Fase I,300,0,0,0,2021-02-12,2021-12-30,0,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070541,Viabilidad,Alejandría,5021,Oriente,Fase I,60,0,0,0,2021-01-01,2023-12-31,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020072041,Gestion,Concepción,5206,Oriente,Fase I,20,0,0,0,2021-01-01,2023-12-31,1,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020072005,Ejecucion,San Luis,5660,Oriente,Fase I,200,100000000,0,0,2021-02-12,2021-12-30,0,Sin dato,0,Sin dato,0,Sin subsidio asignado,0,Sin subsidio asignado,0,0,Sin subsidio
2020070825,Ejecucion,Santa Rosa de Osos,5686,Norte,Fase I,4512,30000000,50000000,0,2020-09-18,2020-12-30,7,ANTIOQUIA,5,SANTA ROSA DE OSOS,5686,MI CASA YA,2018,Asignados,2,46874520,Con subsidio
2020070825,Ejecucion,Santa Rosa de Osos,5686,Norte,Fase I,4512,30000000,50000000,0,2020-09-18,2020-12-30,7,ANTIOQUIA,5,SANTA ROSA DE OSOS,5686,Bolsa Desplazados,2008,Asignados,1,11537500,Con subsidio
